tsne_x,tsne_y,file_name,sound_type,id,gender,age,native_language,country,health
0.8577444,0.6300988,m0973_0_sneeze,sneeze,m0973, male,37, United States of America, EN, no
0.81578326,0.7658842,f0627_0_throatclearing,throatclearing,f0627, female,55, United States of America, EN, no
0.08523976,0.8421582,f1685_0_laughter,laughter,f1685, female,25, United States of America, EN, no
0.6790148,0.2624668,m0882_0_sniff,sniff,m0882, male,62, United States of America, EN, no
0.1893376,0.8271614,f1690_0_laughter,laughter,f1690, female,19, United States of America, EN, no
0.5592683,0.6045271,f0067_0_sneeze,sneeze,f0067, female,22, United States of America, EN, no
0.8016472,0.88440365,f1352_0_throatclearing,throatclearing,f1352, female,44, United States of America, EN, no
0.2132754,0.8086238,f0674_0_laughter,laughter,f0674, female,38, United States of America, EN, yes
0.7244992,0.04154774,f1585_0_sniff,sniff,f1585, female,34, United Kingdom, SW, no
0.7794584,0.9544857,f3340_0_cough,cough,f3340, female,39, United States of America, EN, no
0.7546059,0.09594467,m0772_0_sniff,sniff,m0772, male,37, United States of America, EN, no
0.4508834,0.55957794,m1190_0_throatclearing,throatclearing,m1190, male,42, Canada, EN, no
0.6941628,0.8711979,m0700_0_cough,cough,m0700, male,30, India, HI, no
0.66622996,0.14949842,f3332_0_sniff,sniff,f3332, female,29, United States of America, EN, no
0.025851037,0.75735235,f0661_0_laughter,laughter,f0661, female,40, United States of America, EN, no
0.7374259,0.29103193,m1762_0_sigh,sigh,m1762, male,28, Brazil, PT, no
0.027952818,0.76254934,f2890_0_laughter,laughter,f2890, female,36, United Kingdom, EN, no
0.6612956,0.7889819,m1112_0_cough,cough,m1112, male,27, United States of America, EN, no
0.14497283,0.79442173,f2885_0_laughter,laughter,f2885, female,38, United States of America, EN, no
0.717757,0.11844905,f2520_0_sniff,sniff,f2520, female,24, United States of America, EN, no
0.038934875,0.7804629,m2137_0_laughter,laughter,m2137, male,24, Brazil, PT, no
0.6042781,0.58906734,m0578_0_sneeze,sneeze,m0578, male,37, United States of America, EN, no
0.69818425,0.19874689,m0222_0_sniff,sniff,m0222, male,32, India, TA, no
0.8026555,0.6769478,f0450_0_throatclearing,throatclearing,f0450, female,25, United States of America, EN, no
0.6966034,0.21282202,m2495_0_sniff,sniff,m2495, male,34, United States of America, EN, no
0.72348416,0.7289027,m0250_0_cough,cough,m0250, male,40, United States of America, EN, no
0.6650083,0.34481812,f1939_0_sneeze,sneeze,f1939, female,69, United States of America, EN, no
0.57969,0.8750851,m1442_0_cough,cough,m1442, male,51, United States of America, EN, no
0.039045487,0.75512075,m2892_0_laughter,laughter,m2892, male,19, United States of America, EN, no
0.14635341,0.7851695,m2887_0_laughter,laughter,m2887, male,27, United States of America, EN, no
0.7934891,0.87675464,f1201_0_sigh,sigh,f1201, female,31, Italy, IT, no
0.6945761,0.24181673,m2763_0_sneeze,sneeze,m2763, male,31, United Kingdom, PT, no
0.5607172,0.86262023,m3263_0_sneeze,sneeze,m3263, male,46, United Kingdom, EN, no
0.6226855,0.1995028,f0208_0_sniff,sniff,f0208, female,40, United States of America, EN, no
0.79952896,0.948569,f1138_0_cough,cough,f1138, female,35, India, HI, no
0.5932512,0.92568755,m2578_0_cough,cough,m2578, male,40, United States of America, EN, no
0.8588356,0.6755564,f1242_1_throatclearing,throatclearing,f1242, female,39, United States of America, EN, no
0.039180547,0.736788,m1687_0_laughter,laughter,m1687, male,58, United States of America, EN, no
0.56715584,0.54547405,m2736_0_sneeze,sneeze,m2736, male,36, United States of America, EN, no
0.66419446,0.05071757,m3318_0_sniff,sniff,m3318, male,24, Brazil, PT, no
0.066276945,0.8227303,f1141_0_laughter,laughter,f1141, female,40, United States of America, EN, no
0.69349587,0.3924822,f2086_0_sigh,sigh,f2086, female,49, United States of America, EN, no
0.6271246,0.19427589,f2112_0_sniff,sniff,f2112, female,41, Italy, IT, no
0.17787333,0.8352145,f1154_0_laughter,laughter,f1154, female,23, United Kingdom, EN, no
0.64732534,0.800651,m1520_0_cough,cough,m1520, male,27, United States of America, EN, no
0.7787692,0.83576995,f3222_0_cough,cough,f3222, female,31, United States of America, EN, no
0.80479807,0.87562245,f1495_0_cough,cough,f1495, female,50, United States of America, EN, no
0.66223013,0.8678572,m0662_0_cough,cough,m0662, male,25, United States of America, EN, no
0.58953583,0.6152669,m1002_0_sniff,sniff,m1002, male,26, Brazil, PT, no
0.82429945,0.2457892,m0142_0_sigh,sigh,m0142, male,24, Italy, IT, no
0.8498264,0.930437,f0287_0_cough,cough,f0287, female,37, United States of America, EN, no
0.7954856,0.7919629,f0110_0_sneeze,sneeze,f0110, female,33, India, TA, no
0.045974087,0.7287012,m0817_0_laughter,laughter,m0817, male,30, Italy, IT, no
0.7778362,0.70093834,m3338_0_throatclearing,throatclearing,m3338, male,59, United States of America, EN, no
0.8208891,0.23692058,f2599_0_sigh,sigh,f2599, female,38, United States of America, HI, no
0.73778516,0.49316397,f1440_0_sigh,sigh,f1440, female,20, United States of America, EN, no
0.5873831,0.52349406,f0827_0_cough,cough,f0827, female,29, United States of America, EN, no
0.8437963,0.2358933,m1641_0_sigh,sigh,m1641, male,33, United States of America, EN, no
0.6406388,0.23886852,m2468_0_sniff,sniff,m2468, male,32, United States of America, EN, no
0.72594887,0.01952961,f1028_0_sniff,sniff,f1028, female,23, United States of America, EN, no
0.56004685,0.5542379,m3341_0_sneeze,sneeze,m3341, male,42, United States of America, EN, no
0.30811656,0.74962705,f0815_0_laughter,laughter,f0815, female,42, United States of America, EN, no
0.06961684,0.85328794,f0800_0_laughter,laughter,f0800, female,31, United States of America, EN, no
0.67502266,0.6999921,m0965_0_throatclearing,throatclearing,m0965, male,30, India, ML, no
0.690182,0.031533837,m2138_0_sniff,sniff,m2138, male,28, United States of America, EN, no
0.1651214,0.81512517,f1309_0_laughter,laughter,f1309, female,50, United States of America, EN, no
0.8718703,0.24020071,f0421_0_sigh,sigh,f0421, female,23, United States of America, EN, no
0.68140286,0.24771157,f1578_0_sniff,sniff,f1578, female,41, Italy, IT, no
0.6196197,0.5772643,m3314_0_sneeze,sneeze,m3314, male,55, United States of America, EN, no
0.802892,0.22632782,m0620_0_sigh,sigh,m0620, male,39, United States of America, EN, no
0.52621967,0.467209,f2092_0_throatclearing,throatclearing,f2092, female,26, Brazil, PT, no
0.9424128,0.7384335,f0923_0_throatclearing,throatclearing,f0923, female,49, United States of America, EN, no
0.1299032,0.7804305,m1143_0_laughter,laughter,m1143, male,51, United States of America, ES, no
0.5811715,0.5413521,m0996_0_throatclearing,throatclearing,m0996, male,19, United States of America, EN, no
0.75815356,0.40666762,f1322_0_sigh,sigh,f1322, female,29, United States of America, EN, no
0.78737265,0.4104509,m1123_0_sigh,sigh,m1123, male,21, United States of America, EN, no
0.68147415,0.62606424,f1334_0_sneeze,sneeze,f1334, female,23, United Kingdom, EN, no
0.6083468,0.28373158,m1681_0_sneeze,sneeze,m1681, male,21, United States of America, EN, no
0.2516576,0.7522793,m3203_0_laughter,laughter,m3203, male,27, India, ML, no
0.55261576,0.4751761,f0109_0_sigh,sigh,f0109, female,31, Mexico, ES, no
0.73558545,0.94498223,f2989_0_cough,cough,f2989, female,59, United States of America, EN, no
0.6183708,0.3916091,f1361_0_sneeze,sneeze,f1361, female,32, India, TE, no
0.54914945,0.5071639,f0661_0_sneeze,sneeze,f0661, female,40, United States of America, EN, no
0.6023938,0.23735592,f1315_0_sigh,sigh,f1315, female,27, India, TE, no
0.8991318,0.68464446,m2229_0_throatclearing,throatclearing,m2229, male,21, Brazil, PT, yes
0.8439108,0.22980817,m0308_0_sigh,sigh,m0308, male,27, United Kingdom, EN, no
0.039846826,0.78057784,f1540_0_laughter,laughter,f1540, female,30, United States of America, EN, no
0.7747305,0.2615846,m1114_0_sigh,sigh,m1114, male,53, United States of America, EN, no
0.7220494,0.92139786,f2679_0_cough,cough,f2679, female,61, United States of America, EN, no
0.53208184,0.54666597,m0459_0_sniff,sniff,m0459, male,38, United States of America, EN, no
0.619433,0.4321255,f3019_0_sniff,sniff,f3019, female,40, United States of America, EN, no
0.7915601,0.33574852,f0416_0_sigh,sigh,f0416, female,32, United States of America, RU, no
0.6174868,0.87683314,m1769_0_cough,cough,m1769, male,73, United States of America, EN, no
0.15169379,0.80835855,f3049_0_laughter,laughter,f3049, female,24, Brazil, PT, no
0.60857695,0.91964614,m1906_0_cough,cough,m1906, male,18, Italy, IT, no
0.52717763,0.5229316,m2634_0_throatclearing,throatclearing,m2634, male,24, United States of America, EN, no
0.6728352,0.6705232,m1887_0_throatclearing,throatclearing,m1887, male,49, United Kingdom, EN, no
0.9104198,0.7303332,f2672_0_throatclearing,throatclearing,f2672, female,50, United States of America, EN, no
0.6734244,0.8545692,m3136_0_throatclearing,throatclearing,m3136, male,43, United States of America, EN, no
0.83896357,0.24512176,m1676_0_sigh,sigh,m1676, male,24, United States of America, EN, no
0.7698613,0.8856188,f0151_0_cough,cough,f0151, female,34, United States of America, EN, no
0.7450622,0.10182016,f2794_0_sniff,sniff,f2794, female,40, Italy, PT, no
0.6404132,0.5906636,m2165_0_sneeze,sneeze,m2165, male,32, United Kingdom, EN, no
0.66744024,0.107099116,m2371_0_sniff,sniff,m2371, male,19, Canada, EN, no
0.53753185,0.53941035,f3186_0_sniff,sniff,f3186, female,27, United States of America, EN, no
0.92929953,0.6578122,m3341_0_throatclearing,throatclearing,m3341, male,42, United States of America, EN, no
0.63452756,0.83934855,m2303_0_cough,cough,m2303, male,21, United States of America, EN, no
0.84327227,0.7530841,f3183_0_throatclearing,throatclearing,f3183, female,35, United States of America, EN, no
0.116418324,0.77659357,m1557_0_laughter,laughter,m1557, male,28, India, TA, no
0.8126935,0.961302,f0401_0_cough,cough,f0401, female,27, United States of America, EN, no
0.7837801,0.55117685,m2130_0_sneeze,sneeze,m2130, male,24, Canada, EN, no
0.26135877,0.7399019,m1542_0_laughter,laughter,m1542, male,29, India, EN, no
0.6984193,0.88642246,m3041_0_cough,cough,m3041, male,50, United States of America, EN, no
0.7671667,0.06757015,m1684_0_sniff,sniff,m1684, male,46, India, TA, no
0.6940981,0.14274485,m2621_0_sniff,sniff,m2621, male,18, Italy, IT, no
0.7805382,0.24611332,f3185_0_sneeze,sneeze,f3185, female,22, United States of America, EN, no
0.14328064,0.81834304,f2908_0_laughter,laughter,f2908, female,25, United States of America, EN, no
0.6857051,0.5098614,m0175_0_sigh,sigh,m0175, male,25, United States of America, ES, no
0.6846813,0.12046893,f1261_0_sniff,sniff,f1261, female,54, United States of America, EN, no
0.69056183,0.5614055,m1228_0_sigh,sigh,m1228, male,19, Italy, IT, no
0.75781137,0.4311125,m0034_0_sigh,sigh,m0034, male,30, United States of America, EN, no
0.4392307,0.5456696,f0711_0_sneeze,sneeze,f0711, female,60, United States of America, EN, no
0.09371992,0.79908663,f1387_0_laughter,laughter,f1387, female,61, United States of America, EN, no
0.13944039,0.857411,f1392_0_laughter,laughter,f1392, female,50, United States of America, EN, no
0.72734916,0.37482303,m0129_0_laughter,laughter,m0129, male,21, Brazil, PT, no
0.7474509,0.3472108,f1244_0_sneeze,sneeze,f1244, female,25, United States of America, EN, no
0.93915147,0.7249774,f0888_0_throatclearing,throatclearing,f0888, female,34, United States of America, EN, no
0.87931585,0.29779315,m1737_0_sigh,sigh,m1737, male,67, United States of America, EN, no
0.698614,0.7793538,m0069_0_cough,cough,m0069, male,27, India, HI, no
0.718199,0.0550308,m1609_0_sniff,sniff,m1609, male,50, United States of America, EN, no
0.2668822,0.73408544,m2435_0_laughter,laughter,m2435, male,21, United States of America, EN, no
0.13352092,0.7537895,m2420_0_laughter,laughter,m2420, male,29, United States of America, EN, no
0.56711894,0.47323772,f2249_0_sniff,sniff,f2249, female,35, United States of America, EN, yes
0.5529076,0.47037283,f2861_0_sigh,sigh,f2861, female,25, Italy, IT, no
0.5631489,0.8934116,m0539_0_cough,cough,m0539, male,24, Brazil, PT, no
0.6053952,0.4053372,m1359_0_sniff,sniff,m1359, male,32, India, HI, no
0.97298276,0.6700765,m2308_0_throatclearing,throatclearing,m2308, male,22, United States of America, EN, no
0.13508722,0.86652786,f2422_0_laughter,laughter,f2422, female,27, Brazil, PT, no
0.79653215,0.76802486,f2524_0_throatclearing,throatclearing,f2524, female,32, United States of America, EN, no
0.7456333,0.67168087,f1913_0_throatclearing,throatclearing,f1913, female,51, United States of America, EN, no
0.7877575,0.81598127,f2904_0_cough,cough,f2904, female,28, United States of America, EN, no
0.41641742,0.7054954,m0374_0_laughter,laughter,m0374, male,23, United States of America, EN, no
0.42398646,0.7123567,m0361_0_laughter,laughter,m0361, male,20, Italy, IT, no
0.73474467,0.70507723,m1955_0_throatclearing,throatclearing,m1955, male,43, United States of America, EN, no
0.66444933,0.16929501,m2733_0_sniff,sniff,m2733, male,31, United Kingdom, ML, no
0.100566804,0.75789744,m2715_0_throatclearing,throatclearing,m2715, male,71, India, HI, no
0.7999881,0.85496724,f1301_0_cough,cough,f1301, female,19, United States of America, EN, no
0.6259379,0.26857048,m0249_0_sigh,sigh,m0249, male,33, India, EN, no
0.6060824,0.16237311,m0184_0_sniff,sniff,m0184, male,51, Italy, IT, no
0.60573846,0.91997504,m2741_0_cough,cough,m2741, male,29, United States of America, EN, no
0.6605292,0.24294078,m3121_0_sniff,sniff,m3121, male,39, Bulgaria, BG, no
0.5845878,0.4991509,f2901_0_sneeze,sneeze,f2901, female,21, United States of America, EN, no
0.765075,0.9584731,f0513_0_cough,cough,f0513, female,75, United States of America, EN, no
0.56574684,0.4961925,f1254_0_sigh,sigh,f1254, female,31, United States of America, EN, no
0.6286691,0.7206554,m3153_0_cough,cough,m3153, male,51, United States of America, ES, no
0.6553939,0.08943929,m2263_0_sniff,sniff,m2263, male,36, Canada, EN, no
0.9387513,0.6726225,m2591_0_throatclearing,throatclearing,m2591, male,32, Brazil, PT, no
0.7104992,0.7851675,m3017_0_throatclearing,throatclearing,m3017, male,43, United States of America, EN, no
0.71653384,0.05298938,f3094_0_sniff,sniff,f3094, female,22, United States of America, EN, no
0.8055906,0.89813155,f1651_0_cough,cough,f1651, female,20, United States of America, BN, no
0.5303908,0.55047625,m2015_0_sneeze,sneeze,m2015, male,24, India, PA, no
0.80740124,0.96287686,f0043_0_cough,cough,f0043, female,39, United States of America, EN, no
0.6995152,0.2754884,f2686_0_sniff,sniff,f2686, female,38, India, ML, no
0.8394285,0.38758814,m1062_0_sigh,sigh,m1062, male,31, India, ML, no
0.6109564,0.83980834,m1162_0_cough,cough,m1162, male,66, United States of America, EN, no
0.7085305,0.08215869,m0702_0_sniff,sniff,m0702, male,51, United States of America, EN, no
0.7519477,0.91802096,f1587_0_cough,cough,f1587, female,37, United States of America, EN, no
0.65842324,0.87357813,m0770_0_cough,cough,m0770, male,28, United States of America, EN, no
0.64739776,0.96140957,m3285_0_cough,cough,m3285, male,38, United States of America, EN, no
0.60228,0.9510783,m1432_0_cough,cough,m1432, male,29, United States of America, EN, no
0.7156939,0.23320892,m0252_0_sniff,sniff,m0252, male,43, United States of America, EN, no
0.13913956,0.7812787,m0528_0_laughter,laughter,m0528, male,19, Canada, EN, no
0.64065844,0.8661577,m0220_0_cough,cough,m0220, male,30, United States of America, TE, no
0.1006091,0.84381443,f1786_0_laughter,laughter,f1786, female,49, United States of America, EN, no
0.2537472,0.76136726,f2986_0_laughter,laughter,f2986, female,44, United States of America, EN, no
0.080892116,0.70858157,f2993_0_laughter,laughter,f2993, female,49, United States of America, EN, no
0.79555947,0.22263944,m0761_0_sigh,sigh,m0761, male,21, Italy, IT, no
0.7505395,0.5513559,m0580_0_sneeze,sneeze,m0580, male,28, United States of America, EN, no
0.59472996,0.6262222,m1080_0_sneeze,sneeze,m1080, male,24, United States of America, EN, no
0.074186504,0.83575195,f0777_0_laughter,laughter,f0777, female,30, United States of America, EN, no
0.63916236,0.35102484,f0060_0_sneeze,sneeze,f0060, female,19, Italy, IT, no
0.6440266,0.4215667,f1994_0_sneeze,sneeze,f1994, female,52, Canada, FR, no
0.45313892,0.5459813,f1560_0_sneeze,sneeze,f1560, female,41, India, ML, no
0.24538949,0.72218233,m2021_0_laughter,laughter,m2021, male,40, Italy, IT, no
0.16214451,0.7744093,m2034_0_laughter,laughter,m2034, male,29, Brazil, PT, no
0.6322909,0.5681429,m0921_0_sneeze,sneeze,m0921, male,25, United States of America, EN, no
0.45612743,0.52393496,m0880_0_cough,cough,m0880, male,35, United States of America, EN, no
0.5211036,0.71716183,m0760_0_laughter,laughter,m0760, male,28, United States of America, EN, no
0.72567844,0.06418064,f0278_0_sniff,sniff,f0278, female,41, United States of America, EN, no
0.5861737,0.5884673,m2991_0_laughter,laughter,m2991, male,19, United States of America, EN, yes
0.67957306,0.930239,m2058_0_cough,cough,m2058, male,35, Macedonia, MK, no
0.4229886,0.6806557,f2023_0_laughter,laughter,f2023, female,39, United States of America, EN, no
0.563629,0.6208458,m2731_0_sneeze,sneeze,m2731, male,35, Pakistan, UR, no
0.933721,0.6849965,m2382_0_throatclearing,throatclearing,m2382, male,26, India, TE, no
0.6018036,0.16756731,f0728_0_sniff,sniff,f0728, female,39, United States of America, EN, no
0.700336,0.32798994,o0005_0_sniff,sniff,o0005, other,22, United States of America, EN, no
0.4486188,0.6785978,f2036_0_laughter,laughter,f2036, female,31, United States of America, EN, no
0.792479,0.9023158,f1148_0_cough,cough,f1148, female,24, United States of America, EN, no
0.89155775,0.73226094,f2337_0_throatclearing,throatclearing,f2337, female,21, United States of America, EN, no
0.956001,0.6829154,m0844_0_throatclearing,throatclearing,m0844, male,31, United States of America, EN, no
0.08893386,0.7766577,m1791_0_laughter,laughter,m1791, male,23, United States of America, EN, no
0.08044806,0.7734686,m1784_0_laughter,laughter,m1784, male,21, United States of America, EN, no
0.8111579,0.88663405,f0802_0_throatclearing,throatclearing,f0802, female,20, United States of America, EN, no
0.9328752,0.6826598,m2371_0_throatclearing,throatclearing,m2371, male,19, Canada, EN, no
0.835395,0.3014261,f2299_0_sigh,sigh,f2299, female,20, United States of America, EN, no
0.7520572,0.42453262,m1623_1_sigh,sigh,m1623, male,36, Nigeria, EN, no
0.6280873,0.617511,m0537_0_throatclearing,throatclearing,m0537, male,22, Italy, IT, no
0.85479236,0.29492462,f3085_0_sigh,sigh,f3085, female,29, United States of America, EN, no
0.037448406,0.77771825,f1042_0_laughter,laughter,f1042, female,46, United States of America, EN, no
0.6993129,0.8128834,f1273_0_throatclearing,throatclearing,f1273, female,48, Jamaica, EN, no
0.7242619,0.5447933,f0117_0_sneeze,sneeze,f0117, female,46, United States of America, EN, no
0.6262446,0.48282886,m0803_0_sneeze,sneeze,m0803, male,18, United States of America, EN, no
0.9035927,0.673325,m1235_0_throatclearing,throatclearing,m1235, male,42, United States of America, EN, no
0.87048274,0.2837419,f1340_0_sigh,sigh,f1340, female,63, United States of America, EN, no
0.7772732,0.92399323,f2110_0_cough,cough,f2110, female,56, United States of America, EN, no
0.72628534,0.018508408,m1522_0_sniff,sniff,m1522, male,33, Brazil, PT, yes
0.57660097,0.85755384,m1550_0_cough,cough,m1550, male,51, United Kingdom, EN, no
0.6595704,0.09382744,f2162_0_sniff,sniff,f2162, female,22, United States of America, EN, no
0.81877,0.36448613,m2909_0_sigh,sigh,m2909, male,39, United States of America, EN, no
0.6521978,0.41119024,f1849_0_sneeze,sneeze,f1849, female,25, United States of America, EN, no
0.58693117,0.9314851,m0342_0_cough,cough,m0342, male,21, United Kingdom, EN, no
0.4181359,0.6791224,m0914_0_laughter,laughter,m0914, male,24, United Kingdom, EN, no
0.71419334,0.7532251,f0706_0_throatclearing,throatclearing,f0706, female,23, United Kingdom, EN, no
0.75362706,0.8327114,f1280_0_throatclearing,throatclearing,f1280, female,28, United States of America, EN, no
0.6248294,0.0559609,f0285_0_sniff,sniff,f0285, female,20, United States of America, ES, no
0.74650735,0.13192683,m1072_0_sniff,sniff,m1072, male,56, United States of America, EN, no
0.07441886,0.73987246,m1208_0_laughter,laughter,m1208, male,26, United States of America, EN, no
0.80147547,0.30308533,f0443_0_sigh,sigh,f0443, female,36, United States of America, EN, no
0.727559,0.072650276,m0660_0_sniff,sniff,m0660, male,18, United States of America, EN, no
0.9377987,0.7105113,f1004_0_throatclearing,throatclearing,f1004, female,55, United States of America, EN, no
0.66277975,0.91230714,m0612_0_cough,cough,m0612, male,33, India, HI, no
0.7115681,0.23835628,f3220_0_sniff,sniff,f3220, female,45, India, MR, no
0.5283182,0.4954286,f2359_0_sneeze,sneeze,f2359, female,50, Brazil, PT, no
0.10572078,0.82805294,f0916_0_laughter,laughter,f0916, female,24, United States of America, EN, no
0.8438478,0.5257437,m1623_0_sigh,sigh,m1623, male,36, Nigeria, EN, no
0.69827956,0.90995663,f0638_0_cough,cough,f0638, female,39, United Kingdom, PT, no
0.5959306,0.92257816,m3278_0_cough,cough,m3278, male,30, Brazil, PT, no
0.7371517,0.1738309,m2418_0_sniff,sniff,m2418, male,35, Brazil, PT, no
0.5000736,0.52739143,m1040_0_laughter,laughter,m1040, male,24, United States of America, EN, yes
0.46024248,0.44991365,m0120_0_sigh,sigh,m0120, male,28, India, TA, yes
0.76417243,0.93695617,f0368_0_cough,cough,f0368, female,51, United States of America, EN, no
0.7141586,0.44926986,m2613_0_sneeze,sneeze,m2613, male,18, United States of America, EN, no
0.8163605,0.093758546,m3313_0_sneeze,sneeze,m3313, male,27, Spain, ES, no
0.6864448,0.15914047,f1508_0_sniff,sniff,f1508, female,30, India, TA, no
0.37822384,0.68355423,m3300_0_laughter,laughter,m3300, male,33, United Kingdom, LV, no
0.6436585,0.1776594,m0429_0_sniff,sniff,m0429, male,44, United States of America, EN, no
0.11132468,0.7123335,m3315_0_laughter,laughter,m3315, male,37, Canada, FR, no
0.7263282,0.05360424,f3069_0_sniff,sniff,f3069, female,44, United States of America, EN, no
0.4435121,0.70726883,f2609_0_cough,cough,f2609, female,26, United States of America, EN, no
0.7135851,0.13212696,f3111_1_sniff,sniff,f3111, female,29, United States of America, EN, no
0.0377556,0.7877581,f1443_0_laughter,laughter,f1443, female,20, United States of America, EN, no
0.7772921,0.539169,m1679_0_sneeze,sneeze,m1679, male,34, United States of America, EN, no
0.10667595,0.86642003,f1456_0_laughter,laughter,f1456, female,31, United States of America, EN, no
0.6429664,0.2953405,m0379_0_sneeze,sneeze,m0379, male,45, United States of America, EN, no
0.773499,0.91136444,f2359_0_cough,cough,f2359, female,50, Brazil, PT, no
0.21203393,0.72620034,m2809_0_laughter,laughter,m2809, male,33, United States of America, EN, no
0.27567974,0.72572404,m1609_0_laughter,laughter,m1609, male,50, United States of America, EN, no
0.82469404,0.17695934,f2942_0_sigh,sigh,f2942, female,30, India, HI, no
0.66523737,0.7406861,m0386_0_sneeze,sneeze,m0386, male,21, United States of America, EN, no
0.83727914,0.22959259,m0886_0_sigh,sigh,m0886, male,29, United States of America, EN, no
0.79256225,0.72903043,m1426_0_throatclearing,throatclearing,m1426, male,41, Brazil, PT, no
0.59584886,0.44963616,f1366_0_sneeze,sneeze,f1366, female,35, United States of America, EN, no
0.7281419,0.31625447,f1415_0_sigh,sigh,f1415, female,32, United States of America, EN, no
0.768029,0.06879512,m2301_0_sniff,sniff,m2301, male,33, United States of America, EN, no
0.8223444,0.9298474,f3184_0_cough,cough,f3184, female,25, United States of America, EN, no
0.6593377,0.26651555,f1741_0_sniff,sniff,f1741, female,35, India, TA, no
0.751233,0.02846306,f0153_0_sniff,sniff,f0153, female,49, United States of America, EN, no
